name
bryce johnson
bryse wilson
bryson stott
bubba thompson
buck farmer
buddy kennedy
byron buxton
cal quantrill
cal raleigh
caleb ferguson
caleb hamilton
caleb kilian
caleb smith
caleb thielbar
calvin faucher
calvin mitchell
cam gallagher
camilo doval
canaan smithnjigba
carl edwards jr
carlos carrasco
carlos correa
carlos estevez
carlos hernandez
carlos rodon
carlos santana
carlos vargas
carson kelly
carter kieboom
casey lawrence
casey mize
casey sadler
cavan biggio
cedric mullins
cesar hernandez
chad green
chad kuhl
chad pinder
chad smith
chad wallach
chadwick tromp
charles leblanc
charlie blackmon
charlie culberson
charlie morton
chas mccormick
chase de jong
chase silseth
chris archer
chris bassitt
chris devenski
chris ellis
chris flexen
chris martin
chris paddack
chris rodriguez
chris sale
chris stratton
chris taylor
chris vallimont
christian arroyo
christian bethancourt
christian vazquez
christian walker
christian yelich
christopher morel
cionel perez
cj cron
clarke schmidt
clay holmes
clayton kershaw
codi heuer
cody bellinger
cody morris
cody poteet
cody stashak
cody thomas
cole irvin
cole ragans
cole sands
cole sulser
colin holderman
colin poche
collin mchugh
collin snider
colton welker
conner capel
connor brogdon
connor joe
connor overton
connor seabold
connor wong
cooper hummel
corbin burnes
corbin martin
corey dickerson
corey kluber
corey knebel
corey seager
cory abbott
craig kimbrel
craig stammen
cristian javier
cristian pache
cristopher sanchez
curt casali
dakota hudson
damon jones
dane dunning
daniel bard
daniel castano
daniel duarte
daniel hudson
daniel lynch
daniel vogelbach
danny coulombe
danny duffy
danny jansen
danny mendick
danny young
dansby swanson
dany jimenez
darick hall
darin ruf
darren oday
darwinzon hernandez
daulton jefferies
daulton varsho
dauri moreta
david bednar
david bote
david fletcher
david mackinnon
david mckay
david peralta
david peterson
david phelps
david price
david robertson
david villar
davis daniel
daz cameron
dean kremer
deivi garcia
dennis santana
denyi reyes
deolis guerra
derek hill
dermis garcia
devin smeltzer
devin williams
diego castillo
diego castillo
dillon peters
dillon tate
dinelson lamet
dj lemahieu
dl hall
dom nunez
domingo acevedo
domingo german
domingo tapia
dominic leone
dominic smith
donny sands
donovan casey
donovan solano
donovan walton
drew ellis
drew hutchison
drew pomeranz
drew rasmussen
drew smith
drew smyly
drew strotman
drew verhagen
duane underwood jr
dustin may
dylan bundy
dylan carlson
dylan cease
dylan coleman
dylan floro
dylan lee
dylan moore
eddie rosario
eddy alvarez
eddys leonard
edmundo sosa
eduardo escobar
edward cabrera
edward olivares
edwin diaz
edwin rios
edwin uceta
efrain contreras
eguy rosario
ehire adrianza
elehuris montero
eli morgan
eli white
elias diaz
elier hernandez
elieser hernandez
eloy jimenez
elvin rodriguez
elvis andrus
elvis peguero
emilio pagan
emmanuel clase
emmanuel rivera
enoli paredes
enrique hernandez
enyel de los santos
erasmo ramirez
eric haase
eric hosmer
eric lauer
eric stout
erich uelmen
erick fedde
erik swanson
ernie clement
esteury ruiz
estevan florial
ethan roberts
ethan small
eugenio suarez
evan lee
evan longoria
evan phillips
evan white
everson pereira
ezequiel duran
ezequiel tovar
felix bautista
fernando tatis jr
ford proctor
forrest whitley
foster griffin
framber valdez
franchy cordero
francisco lindor
francisco mejia
francisco morales
francisco perez
frank schwindel
frankie montas
franmil reyes
freddie freeman
freddy pacheco
freddy peralta
freddy tarnok
gabe speier
gabriel arias
gabriel moreno
garrett cleavinger
garrett cooper
garrett crochet
garrett hampson
garrett hill
garrett richards
garrett stubbs
garrett whitlock
gary sanchez
gavin lux
gavin sheets
genesis cabrera
george kirby
george springer
george valera
geraldo perdomo
gerardo carrillo
german marquez
gerrit cole
giancarlo stanton
gilberto celestino
gio urshela
giovanny gallegos
glenn otto
gleyber torres
graham ashcraft
greg allen
gregory santos
gregory soto
griffin canning
griffin jax
guillermo heredia
hagen danner
hans crouse
hanser alberto
harold castro
harold ramirez
harrison bader
haseong kim
hector neris
helcris olivarez
heliot ramos
hirokazu sawamura
hoby milner
hoy park
huascar brazoban
huascar ynoa
humberto castellanos
hunter dozier
hunter gaddis
hunter greene
hunter harvey
hunter renfroe
hunter strickland
hyun jin ryu
ian anderson
ian gibaut
ian happ
ian kennedy
ildemaro vargas
isaac paredes
isiah kinerfalefa
ivan herrera
jace peterson
jack flaherty
jack suwinski
jackie bradley jr
jackson kowar
jackson stephens
jackson tetreault
jacob amaya
jacob degrom
jacob stallings
jaime barria
jake bird
jake brentz
jake cave
jake cousins
jake cronenworth
jake diekman
jake fraley
jake hager
jake jewell
jake lamb
jake mccarthy
jake meyers
jake odorizzi
jake reed
jake rogers
jake walsh
jake woodford
jakob junis
jakson reetz
jalen beeks
james kaprielian
james karinchak
james mcarthur
james mccann
james naile
james outman
james paxton
jameson taillon
jandel gustave
janson junk
jared koenig
jared solomon
jared walsh
jarlin garcia
jarred kelenic
jarren duran
jason adam
jason alexander
jason bilous
jason castro
jason delay
jason foley
jason heyward
jason vosler
javier baez
jay groome
jay jackson
jaylin davis
jazz chisholm jr
jb bukauskas
jd davis
jd martinez
jean segura
jed lowrie
jeff brigham
jeff hoffman
jeff mcneil
jeffrey springs
jeimer candelario
jerar encarnacion
jeremy pena
jesse chavez
jesse winker
jesus aguilar
jesus luzardo
jesus sanchez
jeter downs
jhailyn ortiz
jhoan duran
jhon romero
jhonathan diaz
jhonkensy noel
jhoulys chacin
jiman choi
jimmy herget
jimmy lambert
jimmy nelson
jimmy yacabonis
jj bleday
jj matijevic
jo adell
joan adon
joc pederson
joe barlow
joe jimenez
joe kelly
joe mantiply
joe musgrove
joe perez
joe ross
joe ryan
joel kuhnel
joel payamps
joely rodriguez
joey bart
joey gallo
joey krehbiel
joey lucchesi
joey meneses
joey votto
joey wendle
joey wentz
johan camargo
johan oviedo
john brebbia
john curtiss
john king
john means
john schreiber
johnny cueto
jojo romero
jon berti
jon gray
jonah bride
jonah heim
jonathan aranda
jonathan arauz
jonathan bermudez
jonathan bowlan
jonathan davis
jonathan heasley
jonathan hernandez
jonathan india
jonathan loaisiga
jonathan schoop
jonathan stiever
jorbit vivas
jordan balazovic
jordan diaz
jordan hicks
jordan holloway
jordan luplow
jordan lyles
jordan montgomery
jordan romano
jordan sheffield
jordan weems
jorge alcala
jorge alfaro
jorge lopez
jorge mateo
jorge polanco
jorge soler
jose abreu
jose altuve
jose alvarado
jose alvarez
jose azocar
jose barrero
jose berrios
jose butto
jose cisnero
jose cuas
jose devers
jose godoy
jose herrera
jose iglesias
jose leclerc
jose marte
jose miranda
jose quijada
jose quintana
jose ramirez
jose rojas
jose ruiz
jose siri
jose suarez
jose tena
jose trevino
jose urena
jose urquidy
josh bell
josh donaldson
josh fleming
josh hader
josh harrison
josh james
josh lowe
josh naylor
josh palacios
josh rojas
josh sborz
josh smith
josh staumont
josh taylor
josh vanmeter
josh winckowski
josh winder
josiah gray
jovani moran
jp crawford
jp feyereisen
jp sears
jt brubaker
jt chargois
jt realmuto
juan soto
juan then
juan yepez
julian merryweather
julio rodriguez
julio urias
junior fernandez
jurickson profar
justin bruihl
justin dunn
justin lawrence
justin steele
justin topa
justin turner
justin verlander
justin wilson
justus sheffield
kaleb ort
kebryan hayes
keegan akin
keegan thompson
keibert ruiz
ken giles
kendall graveman
kenley jansen
kenny rosenberg
kent emanuel
kenta maeda
kervin castro
keston hiura
ketel marte
kevin gausman
kevin ginkel
kevin kiermaier
kevin newman
kevin padlo
kevin pillar
kevin plawecki
kevin smith
keynan middleton
khalil lee
kirby snead
kirby yates
kirk mccarty
kodi whitley
kody clemens
kolby allard
kole calhoun
kolten wong
konnor pilkington
korey lee
kris bryant
kris bubic
kurt suzuki
kutter crawford
kyle bradish
kyle crick
kyle farmer
kyle finnegan
kyle freeland
kyle funkhouser
kyle garlick
kyle gibson
kyle hendricks
kyle higashioka
kyle isbel
kyle lewis
kyle muller
kyle nelson
kyle schwarber
kyle tucker
kyle wright
lamonte wade jr
lance lynn
lance mccullers jr
lane thomas
lars nootbaar
lenyn sosa
leo jimenez
leody taveras
leury garcia
lewin diaz
liam hendriks
liover peguero
logan gilbert
logan gillaspie
logan webb
lou trivino
louis head
lourdes gurriel jr
lucas gilbreath
lucas giolito
lucas luetge
lucas sims
lucius fox
luis arraez
luis barrera
luis campusano
luis castillo
luis castillo
luis cessa
luis frias
luis garcia
luis garcia
luis garcia
luis garcia
luis gil
luis gonzalez
luis guillorme
luis medina
luis patino
luis perdomo
luis rengifo
luis robert
luis severino
luis torrens
luis urias
luke jackson
luke maile
luke raley
luke voit
luke weaver
luke williams
mackenzie gore
madison bumgarner
magneuris sierra
maikel franco
maikel garcia
manny banuelos
manny machado
manny pina
manuel margot
manuel rodriguez
marcell ozuna
marco gonzales
marcus semien
marcus stroman
mario feliciano
mark appel
mark canha
mark contreras
mark kolozsvary
mark leiter jr
mark mathias
mark melancon
mark vientos
martin maldonado
martin perez
marwin gonzalez
mason thompson
matt barnes
matt beaty
matt brash
matt bush
matt carpenter
matt chapman
matt dermody
matt duffy
matt foster
matt gage
matt manning
matt moore
matt olson
matt reynolds
matt strahm
matt thaiss
matt vierling
matt wisler
matthew batten
matthew boyd
matthew festa
matthew liberatore
mauricio dubon
mauricio llovera
max fried
max kepler
max kranick
max meyer
max muncy
max scherzer
max schrock
max stassi
meibrys viloria
merrill kelly
michael a taylor
michael brantley
michael chavis
michael fulmer
michael grove
michael harris
michael hermosillo
michael king
michael kopech
michael lorenzen
michael massey
michael papierski
michael perez
michael pineda
michael rucker
michael stefanic
michael wacha
michel baez
mickey moniak
miguel amaya
miguel andujar
miguel cabrera
miguel castro
miguel rojas
miguel sanchez
miguel sano
miguel vargas
miguel yajure
mike baumann
mike brosseau
mike clevinger
mike ford
mike mayers
mike minor
mike moustakas
mike soroka
mike trout
mike yastrzemski
mike zunino
miles mikolas
mitch garver
mitch haniger
mitch keller
mitch white
mj melendez
mookie betts
mychal givens
myles straw
nabil crismatt
narciso crook
nate eaton
nate pearson
nate webb
nathan eovaldi
nathaniel lowe
nelson cruz
nelson velazquez
nestor cortes
nick ahmed
nick allen
nick anderson
nick castellanos
nick fortes
nick gordon
nick lodolo
nick madrigal
nick martinez
nick maton
nick mears
nick neidert
nick nelson
nick pivetta
nick plummer
nick pratto
nick sandlin
nick senzel
nick solak
nick vespi
nicklaus snyder
nicky lopez
nico hoerner
niko goodrum
noah davis
noah syndergaard
noe ramirez
nolan arenado
nolan gorman
nolan jones
nomar mazara
omar narvaez
oneil cruz
orlando arcia
oscar gonzalez
oswald peraza
oswaldo cabrera
otto lopez
owen miller
ozzie albies
pablo lopez
pablo reyes
packy naughton
paolo espino
parker mushinski
patrick corbin
patrick mazeika
patrick sandoval
patrick wisdom
paul blackburn
paul campbell
paul dejong
paul fry
paul goldschmidt
paul sewald
pavin smith
payton henry
penn murfee
pete alonso
pete fairbanks
peter lambert
peter solomon
peter strzelecki
peyton burdick
phil bickford
phil gosselin
phil maton
phillips valdez
phoenix sanders
pierce johnson
pj higgins
rafael devers
rafael marchan
rafael montero
rafael ortega
raimel tapia
raisel iglesias
ralph garza
ramon laureano
ramon urias
randal grichuk
randy arozarena
randy dobnak
randy rodriguez
ranger suarez
ray kerr
reese mcguire
reid detmers
reiss knehr
reiver sanmartin
rene pinto
reyes moronta
reynaldo lopez
rhys hoskins
rich hill
richard bleier
richie martin
richie palacios
ricky vanasco
rico garcia
riley adams
riley greene
roansy contreras
rob refsnyder
robbie grossman
robbie ray
robert dugger
robert stephenson
robert suarez
roberto perez
robinson chirinos
rodolfo castro
roman quinn
romy gonzalez
ron marinaccio
ronald acuna jr
ronaldo hernandez
ronel blanco
ronnie dawson
ronny henriquez
ronny mauricio
rony garcia
ross detwiler
ross stripling
rougned odor
rowan wick
rowdy tellez
royce lewis
ryan borucki
ryan brasier
ryan feltner
ryan helsley
ryan hendrix
ryan jeffers
ryan mckenna
ryan mcmahon
ryan mountcastle
ryan ohearn
ryan pepiot
ryan pressly
ryan rolison
ryan tepera
ryan thompson
ryan vilade
ryan weathers
ryan weiss
ryan yarbrough
rylan bannon
ryne stanek
salvador perez
sam clay
sam coonrod
sam delaplane
sam haggerty
sam hentges
sam hilliard
sam huff
sam long
sam moll
sam selman
sandy alcantara
sandy leon
santiago espinal
scott barlow
scott effross
scott oberg
sean bouchard
sean doolittle
sean guenther
sean hjelle
sean manaea
sean murphy
sean newcomb
sean poppen
sean reidfoley
sebastian rivero
seby zavala
seiya suzuki
seranthony dominguez
sergio alcantara
seth beer
seth brown
seth lugo
seth martinez
seth romero
shane baz
shane bieber
shane mcclanahan
shawn armstrong
shawn dubin
sheldon neuse
shohei ohtani
simon muzziotti
sixto sanchez
skye bolt
sonny gray
spencer howard
spencer strider
spencer torkelson
spencer turnbull
spenser watkins
starling marte
steele walker
stephen nogosek
stephen piscotty
stephen ridings
stephen strasburg
stephen vogt
steve cishek
steven brault
steven duggar
steven kwan
steven matz
steven okert
steven wilson
stuart fairchild
taijuan walker
tanner banks
tanner houck
tanner rainey
tanner scott
tarik skubal
tayler saucedo
tayler scott
taylor clarke
taylor hearn
taylor jones
taylor rogers
taylor trammell
taylor walls
taylor ward
taylor widener
tejay antone
teoscar hernandez
terrin vavra
thairo estrada
thomas hatch
thomas szapucki
tim anderson
tim beckham
tim hill
tim locastro
tim mayza
tj friedl
tj mcfarland
tobias myers
tom murphy
tomas nido
tommy edman
tommy henry
tommy hunter
tommy kahnle
tommy la stella
tommy nance
tommy pham
tommy romero
tony gonsolin
tony kemp
tony santillan
touki toussaint
travis darnaud
travis demeritte
travis lakins sr
travis swaggerty
trayce thompson
trea turner
trent grisham
trent thornton
tres barrera
trevor gott
trevor kelley
trevor larnach
trevor may
trevor megill
trevor richards
trevor rogers
trevor rosenthal
trevor stephan
trevor story
trevor williams
trey mancini
triston mckenzie
tucker barnhart
tucker davidson
tucupita marcano
ty blach
ty france
tyler alexander
tyler anderson
tyler beede
tyler clippard
tyler danish
tyler freeman
tyler gilbert
tyler glasnow
tyler heineman
tyler holton
tyler kinley
tyler mahle
tyler matzek
tyler naquin
tyler nevin
tyler oneill
tyler rogers
tyler stephenson
tyler wells
tyler zuber
tylor megill
tyrone taylor
victor arano
victor caratini
victor gonzalez
victor reyes
victor robles
vidal brujan
vimael machin
vince velasquez
vinnie pasquantino
vinny capra
vladimir guerrero jr
vladimir gutierrez
wade miley
walker buehler
wander franco
wandy peralta
whit merrifield
wil crowe
wil myers
will benson
will harris
will smith
will smith
will vest
willi castro
william contreras
william woods
willson contreras
willy adames
wilmer flores
wily peralta
wyatt mills
xander bogaerts
yadiel hernandez
yadier molina
yairo munoz
yan gomes
yandy diaz
yasel antuna
yasmani grandal
yency almonte
yennier cano
yermin mercedes
yerry de los santos
yerry rodriguez
yimi garcia
yoan aybar
yoan moncada
yoendrys gomez
yohan ramirez
yolmer sanchez
yonathan daza
yonny chirinos
yonny hernandez
yordan alvarez
yu chang
yu darvish
yuli gurriel
yunior marte
yusei kikuchi
yusniel diaz
zac gallen
zach davies
zach eflin
zach jackson
zach logue
zach mckinstry
zach plesac
zach pop
zach thompson
zack britton
zack collins
zack greinke
zack littell
zack short
zack thompson
zack wheeler
